frame_id,timestamp_ms,c2w_m00,c2w_m01,c2w_m02,c2w_m03,c2w_m10,c2w_m11,c2w_m12,c2w_m13,c2w_m20,c2w_m21,c2w_m22,c2w_m23,c2w_m30,c2w_m31,c2w_m32,c2w_m33,camera_model,camera_fx,camera_fy,camera_cx,camera_cy,camera_radial_k1,camera_radial_k2,camera_radial_k3,camera_radial_k4,camera_radial_k5,camera_radial_k6,camera_tangential_p1,camera_tangential_p2,input_keys,input_actions,input_mouse_buttons,input_mouse_dx,input_mouse_dy
154,5667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,movement_move_y_axis,,0.0,0.0
155,5700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,movement_move_y_axis,,0.0,0.0
156,5767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,movement_move_y_axis,,0.0,0.0
157,5800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,movement_move_y_axis,,0.0,0.0
158,5833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,movement_move_y_axis,,0.0,0.0
159,5867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,movement_move_y_axis,,0.0,0.0
160,5900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,movement_move_y_axis,,0.0,0.0
161,5933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement_look_x_axis|movement_look_y_axis,,-2.0,1.0
162,5967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
163,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement_look_x_axis|movement_look_y_axis,,-1.0,0.0
164,6033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
165,6100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
166,6133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact,,0.0,0.0
167,6167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact,,0.0,0.0
168,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact,,0.0,0.0
169,6233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact,,0.0,0.0
170,6267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact,,0.0,0.0
171,6300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
172,6333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
173,6367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
174,6433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
175,6467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
176,6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
177,6533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
178,6567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
179,6600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement_look_x_axis|movement_look_y_axis,,-1.0,0.0
180,6633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement_look_x_axis|movement_look_y_axis,,1.0,2.0
181,6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement_look_x_axis|movement_look_y_axis,,18.0,0.0
182,6700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement_look_x_axis|movement_look_y_axis,,21.0,-1.0
183,6733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement_look_x_axis|movement_look_y_axis,,61.0,-5.0
184,6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact|movement_look_x_axis|movement_look_y_axis,,43.0,-1.0
185,6833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact|movement_look_x_axis|movement_look_y_axis,,18.0,-4.0
186,6867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact|movement_look_x_axis|movement_look_y_axis,,63.0,0.0
187,6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact,,0.0,0.0
188,6933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact|movement_look_x_axis|movement_look_y_axis,,16.0,0.0
189,6967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact|movement_look_x_axis|movement_look_y_axis,,1.0,0.0
190,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact,,0.0,0.0
191,7033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
192,7067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
193,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
194,7133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
195,7167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
196,7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
197,7233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
198,7267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
199,7300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
200,7333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
201,7367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
202,7400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
203,7433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
204,7467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
205,7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
206,7533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
207,7600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
208,7633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
209,7667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
210,7700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
211,7733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
212,7767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
213,7800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
214,7833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
215,7900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact,,0.0,0.0
216,7933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact,,0.0,0.0
217,7967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact,,0.0,0.0
218,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact,,0.0,0.0
219,8033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,general_confirm|general_primary_interact,,0.0,0.0
220,8067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
221,8100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
222,8133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
223,8167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
224,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
225,8233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
226,8267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
227,8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
228,8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
229,8367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
230,8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
231,8433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
232,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
233,8533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
234,8567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
235,8600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
236,8633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
237,8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
238,8700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
239,8733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
240,8767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
241,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
242,8833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
243,8900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
244,8933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
245,8967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
246,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
247,9033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
248,9067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
249,9100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
250,9133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
251,9167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
252,9200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
253,9233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
254,9267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
255,9333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
256,9367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
257,9400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
258,9433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
259,9467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
260,9500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
261,9533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
262,9567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
263,9600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
264,9667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,equipment_secondary_tool_action|flight_roll_mode,,0.0,0.0
