frame_id,timestamp_ms,c2w_m00,c2w_m01,c2w_m02,c2w_m03,c2w_m10,c2w_m11,c2w_m12,c2w_m13,c2w_m20,c2w_m21,c2w_m22,c2w_m23,c2w_m30,c2w_m31,c2w_m32,c2w_m33,camera_model,camera_fx,camera_fy,camera_cx,camera_cy,camera_radial_k1,camera_radial_k2,camera_radial_k3,camera_radial_k4,camera_radial_k5,camera_radial_k6,camera_tangential_p1,camera_tangential_p2,input_keys,input_actions,input_mouse_buttons,input_mouse_dx,input_mouse_dy
187,6233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
188,6267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
189,6300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
190,6333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
191,6367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
192,6400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
193,6433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
194,6467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
195,6500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
196,6533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
197,6567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
198,6600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
199,6633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
200,6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
201,6700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
202,6733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
203,6767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
204,6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
205,6833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
206,6867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
207,6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
208,6933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
209,6967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right,,0.0,0.0
210,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right|look,,48.0,-36.0
211,7033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right|look,,113.0,-71.0
212,7067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right|look,,93.0,-41.0
213,7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right|look,,62.0,-6.0
214,7133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right|look,,48.0,10.0
215,7167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right|look,,81.0,30.0
216,7200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right|look,,88.0,35.0
217,7233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right|look,,65.0,38.0
218,7267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,move_right|look,,38.0,29.0
219,7300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,25.0,25.0
220,7333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,11.0,16.0
221,7367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,3.0,11.0
222,7400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,0.0,3.0
223,7433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,0.0,2.0
224,7467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,0.0,1.0
225,7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,1.0,2.0
226,7533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,28.0,5.0
227,7567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,53.0,8.0
228,7600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,85.0,13.0
229,7633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,68.0,7.0
230,7667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,38.0,3.0
231,7700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,7.0,0.0
232,7733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
233,7767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
234,7800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
235,7833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
236,7867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
237,7900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,10.0,-6.0
238,7933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,113.0,-65.0
239,7967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,196.0,-99.0
240,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,155.0,-49.0
241,8033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,107.0,-9.0
242,8067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,74.0,0.0
243,8100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,55.0,0.0
244,8133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,31.0,1.0
245,8167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,13.0,0.0
246,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,5.0,2.0
247,8233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,1.0,3.0
248,8267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-22.0,30.0
249,8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-74.0,52.0
250,8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-76.0,31.0
251,8367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-15.0,4.0
252,8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,-1.0,1.0
253,8433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,0.0,7.0
254,8467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,43.0,26.0
255,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,106.0,33.0
256,8533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,176.0,14.0
257,8567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,188.0,-4.0
258,8600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,87.0,-9.0
259,8633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,37.0,-5.0
260,8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,2.0,-1.0
261,8700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
262,8733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
263,8767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
264,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
265,8833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
266,8867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,58.0,1.0
267,8900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,103.0,8.0
268,8933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,156.0,14.0
269,8967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,162.0,10.0
270,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,101.0,13.0
271,9033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,62.0,8.0
272,9067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,16.0,1.0
273,9100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
