frame_id,timestamp_ms,c2w_m00,c2w_m01,c2w_m02,c2w_m03,c2w_m10,c2w_m11,c2w_m12,c2w_m13,c2w_m20,c2w_m21,c2w_m22,c2w_m23,c2w_m30,c2w_m31,c2w_m32,c2w_m33,camera_model,camera_fx,camera_fy,camera_cx,camera_cy,camera_radial_k1,camera_radial_k2,camera_radial_k3,camera_radial_k4,camera_radial_k5,camera_radial_k6,camera_tangential_p1,camera_tangential_p2,input_keys,input_actions,input_mouse_buttons,input_mouse_dx,input_mouse_dy
214,7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
215,7533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
216,7567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
217,7600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
218,7633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
219,7667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
220,7700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
221,7733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
222,7767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
223,7800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
224,7867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
225,7900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
226,7933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
227,7967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
228,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
229,8033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
230,8067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
231,8100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
232,8167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
233,8200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
234,8233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
235,8267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
236,8300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
237,8333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
238,8367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
239,8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
240,8433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
241,8467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
242,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
243,8567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
244,8600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
245,8633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
246,8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
247,8700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
248,8733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
249,8767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
250,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
251,8833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
252,8867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
253,8933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
254,8967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
255,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,1.0,-2.0
256,9033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,13.0,-8.0
257,9067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,15.0,-8.0
258,9100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,19.0,-9.0
259,9133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,25.0,-10.0
260,9167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,25.0,-10.0
261,9200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,look,,3.0,0.0
262,9233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
263,9267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
264,9300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
265,9333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
266,9367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
