frame_id,timestamp_ms,c2w_m00,c2w_m01,c2w_m02,c2w_m03,c2w_m10,c2w_m11,c2w_m12,c2w_m13,c2w_m20,c2w_m21,c2w_m22,c2w_m23,c2w_m30,c2w_m31,c2w_m32,c2w_m33,camera_model,camera_fx,camera_fy,camera_cx,camera_cy,input_keys,input_actions,input_mouse_buttons,input_mouse_dx,input_mouse_dy
256,8533,,,,,,,,,,,,,,,,,,,,,,,,,0,0
257,8567,,,,,,,,,,,,,,,,,,,,,,,,,0,0
258,8600,,,,,,,,,,,,,,,,,,,,,,,,,0,0
259,8633,,,,,,,,,,,,,,,,,,,,,,,,,0,0
260,8667,,,,,,,,,,,,,,,,,,,,,,,,,0,0
261,8700,,,,,,,,,,,,,,,,,,,,,,,,,0,0
262,8733,,,,,,,,,,,,,,,,,,,,,,,,,0,0
263,8767,,,,,,,,,,,,,,,,,,,,,,,,,0,0
264,8800,,,,,,,,,,,,,,,,,,,,,,,,,0,0
265,8833,,,,,,,,,,,,,,,,,,,,,,,,,0,0
266,8867,,,,,,,,,,,,,,,,,,,,,,,,,0,0
267,8900,,,,,,,,,,,,,,,,,,,,,,,,,-20,1
268,8933,,,,,,,,,,,,,,,,,,,,,,,,,-70,11
269,8967,,,,,,,,,,,,,,,,,,,,,,,,,-116,23
270,9000,,,,,,,,,,,,,,,,,,,,,,w,movement_move_y_axis,,-79,15
271,9033,,,,,,,,,,,,,,,,,,,,,,w,movement_move_y_axis,,-53,3
272,9067,,,,,,,,,,,,,,,,,,,,,,w,movement_move_y_axis,,-29,3
273,9100,,,,,,,,,,,,,,,,,,,,,,w,movement_move_y_axis,,-35,6
274,9133,,,,,,,,,,,,,,,,,,,,,,w,movement_move_y_axis,,-21,5
275,9167,,,,,,,,,,,,,,,,,,,,,,w,movement_move_y_axis,,-1,0
276,9200,,,,,,,,,,,,,,,,,,,,,,,,,1,0
277,9233,,,,,,,,,,,,,,,,,,,,,,,,,8,1
278,9267,,,,,,,,,,,,,,,,,,,,,,,,,50,13
279,9300,,,,,,,,,,,,,,,,,,,,,,,,,75,18
280,9333,,,,,,,,,,,,,,,,,,,,,,,,,38,5
281,9367,,,,,,,,,,,,,,,,,,,,,,,,,28,4
282,9400,,,,,,,,,,,,,,,,,,,,,,,,,1,0
283,9433,,,,,,,,,,,,,,,,,,,,,,,,,0,0
284,9467,,,,,,,,,,,,,,,,,,,,,,,,,1,0
285,9500,,,,,,,,,,,,,,,,,,,,,,,,,2,0
286,9533,,,,,,,,,,,,,,,,,,,,,,,,,0,0
287,9567,,,,,,,,,,,,,,,,,,,,,,,,,0,-1
288,9600,,,,,,,,,,,,,,,,,,,,,,,,,0,0
289,9633,,,,,,,,,,,,,,,,,,,,,,,,,0,0
290,9667,,,,,,,,,,,,,,,,,,,,,,d,movement_move_x_axis,,0,0
291,9700,,,,,,,,,,,,,,,,,,,,,,d,movement_move_x_axis,,0,0
292,9733,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,0,0
293,9767,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,0,0
294,9800,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,0,0
295,9833,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,0,0
296,9867,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,0,0
297,9900,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,0,0
298,9933,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-29,3
299,9967,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-64,2
300,10000,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-72,-5
301,10033,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-48,-3
302,10067,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-23,-4
303,10100,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-36,-2
304,10133,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-48,0
305,10167,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-53,1
306,10200,,,,,,,,,,,,,,,,,,,,,,d|w,movement_move_x_axis|movement_move_y_axis,,-35,1
307,10233,,,,,,,,,,,,,,,,,,,,,,w,movement_move_y_axis,,-9,1
308,10267,,,,,,,,,,,,,,,,,,,,,,w,movement_move_y_axis,,-4,0
309,10300,,,,,,,,,,,,,,,,,,,,,,,,,-1,6
310,10333,,,,,,,,,,,,,,,,,,,,,,,,,1,0
311,10367,,,,,,,,,,,,,,,,,,,,,,,,,0,-1
312,10400,,,,,,,,,,,,,,,,,,,,,,,,,0,0
